2a) INUNDACIONES,-58.4037,-34.6045
14) INTOXICACIONES Y CONTAMINACIONES,-58.507,-34.6483
7) FUGAS DE GAS,-58.4868,-34.5632
7) FUGAS DE GAS,-58.4496,-34.5883
7) FUGAS DE GAS,-58.4935,-34.5588
14) INTOXICACIONES Y CONTAMINACIONES,-58.4951,-34.6719
7) FUGAS DE GAS,-58.4582,-34.6221
3) INCENDIOS,-58.3563,-34.6354
14) INTOXICACIONES Y CONTAMINACIONES,-58.4846,-34.5669
2) INUNDACIONES,-58.4591,-34.5592
14) INTOXICACIONES Y CONTAMINACIONES,-58.377,-34.6404
7) FUGAS DE GAS,-58.4505,-34.5818
3) INCENDIOS,-58.4998,-34.6366
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3568,-34.6169
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4389,-34.6353
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3746,-34.6085
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.3923,-34.6044
14) INTOXICACIONES Y CONTAMINACIONES,-58.5169,-34.6025
14) INTOXICACIONES Y CONTAMINACIONES,-58.3739,-34.5936
3) INCENDIOS,-58.4704,-34.607
3) INCENDIOS,-58.4633,-34.5592
2) INUNDACIONES,-58.4637,-34.562
7) FUGAS DE GAS,-58.4335,-34.5708
5) INCIDENTES EN CONCENTRACIONES HUMANAS,-58.4389,-34.6353
14) INTOXICACIONES Y CONTAMINACIONES,-58.4905,-34.5711
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.4398,-34.6291
14) INTOXICACIONES Y CONTAMINACIONES,-58.3666,-34.624
14) INTOXICACIONES Y CONTAMINACIONES,-58.367,-34.624
7) FUGAS DE GAS,-58.4408,-34.594
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.5191,-34.6298
7) FUGAS DE GAS,-58.4857,-34.6647
7) FUGAS DE GAS,-58.4495,-34.5883
2) INUNDACIONES,-58.4637,-34.562
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3941,-34.6035
7) FUGAS DE GAS,-58.4698,-34.5489
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.3835,-34.5827
3) INCENDIOS,-58.3763,-34.6105
3) INCENDIOS,-58.3843,-34.6093
14) INTOXICACIONES Y CONTAMINACIONES,-58.4426,-34.5636
14) INTOXICACIONES Y CONTAMINACIONES,-58.4201,-34.5654
3) INCENDIOS,-58.3931,-34.615
4a) INCIDENTES EN EL TRANSPORTE,-58.4841,-34.6336
14) INTOXICACIONES Y CONTAMINACIONES,-58.3892,-34.6137
7) FUGAS DE GAS,-58.5115,-34.6331
3) INCENDIOS,-58.3989,-34.6511
14) INTOXICACIONES Y CONTAMINACIONES,-58.429,-34.605
14) INTOXICACIONES Y CONTAMINACIONES,-58.4341,-34.6268
14) INTOXICACIONES Y CONTAMINACIONES,-58.4606,-34.5516
14) INTOXICACIONES Y CONTAMINACIONES,-58.3613,-34.6373
3) INCENDIOS,-58.4787,-34.6405
3) INCENDIOS,-58.4163,-34.5907
3) INCENDIOS,-58.4391,-34.6507
14) INTOXICACIONES Y CONTAMINACIONES,-58.3811,-34.6177
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.5041,-34.6533
7) FUGAS DE GAS,-58.406,-34.6223
14) INTOXICACIONES Y CONTAMINACIONES,-58.3822,-34.5901
3) INCENDIOS,-58.3783,-34.5972
7) FUGAS DE GAS,-58.4568,-34.641
3) INCENDIOS,-58.4661,-34.6284
2) INUNDACIONES,-58.4637,-34.562
3) INCENDIOS,-58.5015,-34.6525
7) FUGAS DE GAS,-58.4964,-34.6117
7) FUGAS DE GAS,-58.5168,-34.658
3) INCENDIOS,-58.38,-34.6327
10) DERRUMBES Y HUNDIMIENTO DEL SUELO,-58.403,-34.6369
14) INTOXICACIONES Y CONTAMINACIONES,-58.4244,-34.5963
14) INTOXICACIONES Y CONTAMINACIONES,-58.3782,-34.6464
7) FUGAS DE GAS,-58.4411,-34.6632
14) INTOXICACIONES Y CONTAMINACIONES,-58.4038,-34.6273
14) INTOXICACIONES Y CONTAMINACIONES,-58.4741,-34.5575
3) INCENDIOS,-58.3775,-34.5999
3) INCENDIOS,-58.4844,-34.6312
7) FUGAS DE GAS,-58.5275,-34.6367
14) INTOXICACIONES Y CONTAMINACIONES,-58.4968,-34.5968
2) INUNDACIONES,-58.4637,-34.562
2) INUNDACIONES,-58.4637,-34.562
14) INTOXICACIONES Y CONTAMINACIONES,-58.51,-34.5777
